,chemicalFormula,mpID,volume,volumeUnits,formationEnergy,formationEnergyUnits,bandGap,bandGapUnits,density,densityUnits,crystalSystem
3927,KInP2S7,mp-22583,291.6446685717058,$\AA^3$,-0.5121942867843617,eV/atom,2.0423,eV,2.507045811883851,g/cm$^3$,monoclinic
3928,K4SrU3O12,mp-22634,337.8687026603535,$\AA^3$,-3.278152074000001,eV/atom,2.057,eV,5.652413869312917,g/cm$^3$,cubic
3929,K6U5V2O23,mp-566107,1265.9923142285072,$\AA^3$,-3.1450161887152777,eV/atom,1.766,eV,4.970113798134665,g/cm$^3$,monoclinic
3930,Na6U5V2O23,mp-700033,2197.7023191791504,$\AA^3$,-3.084864173020833,eV/atom,1.7886000000000002,eV,5.4339841301724325,g/cm$^3$,monoclinic
3931,CsMn(PO3)4,mp-566977,545.1636360334047,$\AA^3$,-2.5954742991511264,eV/atom,1.6921,eV,3.068676810581954,g/cm$^3$,monoclinic
3932,K3(NiO2)2,mp-32340,299.3369527445463,$\AA^3$,-1.2015227738888887,eV/atom,1.3664000000000003,eV,3.313781329031529,g/cm$^3$,orthorhombic
3933,Mn3V2O8,mp-19692,325.4353580196066,$\AA^3$,-2.2986959940013776,eV/atom,1.9247,eV,4.0278474230718615,g/cm$^3$,orthorhombic
3934,Na5CoO4,mp-31522,1132.4883567014604,$\AA^3$,-1.5679579112500002,eV/atom,1.4522000000000002,eV,2.7903750230774524,g/cm$^3$,orthorhombic
3935,K9Ni2O7,mp-19676,1338.8365458173014,$\AA^3$,-1.2782813800694437,eV/atom,2.1161,eV,2.8837485148431186,g/cm$^3$,cubic
3936,CsMnCl3,mp-23336,439.0557201317939,$\AA^3$,-1.8549091268985285,eV/atom,1.4850000000000003,eV,3.338082213878358,g/cm$^3$,trigonal
3937,ErBi2ClO4,mp-549709,135.4824263710098,$\AA^3$,-2.4871943410324997,eV/atom,1.8499000000000003,eV,8.391655491489738,g/cm$^3$,tetragonal
3938,DyBi2ClO4,mp-552008,137.8567475536907,$\AA^3$,-2.4809703810325,eV/atom,1.3622,eV,8.189801098360334,g/cm$^3$,tetragonal
3939,HoBi2ClO4,mp-549127,136.85992628111964,$\AA^3$,-2.4842118585325004,eV/atom,1.3709999999999996,eV,8.27893901648545,g/cm$^3$,tetragonal
3940,TbBi2ClO4,mp-547125,138.72772611574493,$\AA^3$,-2.4760585331158333,eV/atom,1.3439000000000005,eV,8.09559508054376,g/cm$^3$,tetragonal
3941,SmBi2BrO4,mp-550111,147.34779122544194,$\AA^3$,-2.3325113465625,eV/atom,1.2782999999999998,eV,8.02640477859992,g/cm$^3$,tetragonal
3942,NdBi2ClO4,mp-545529,143.79755763378085,$\AA^3$,-2.4187557604074996,eV/atom,1.1834999999999996,eV,7.640611154955215,g/cm$^3$,tetragonal
3943,SmBi2ClO4,mp-546152,141.1246572168889,$\AA^3$,-2.4433561760325,eV/atom,1.6805999999999996,eV,7.857311556310786,g/cm$^3$,tetragonal
3944,PrBi2BrO4,mp-551900,150.9525185013239,$\AA^3$,-2.294481371562499,eV/atom,1.2269000000000005,eV,7.730755552302238,g/cm$^3$,tetragonal
3945,NdBi2BrO4,mp-553242,148.82627048243174,$\AA^3$,-2.3089781221875,eV/atom,1.2198999999999995,eV,7.878406377372483,g/cm$^3$,tetragonal
3946,TmBi2ClO4,mp-546082,135.01200155955206,$\AA^3$,-2.493654159157499,eV/atom,1.4059,eV,8.44149842604754,g/cm$^3$,tetragonal
3947,PrBi2ClO4,mp-553082,144.60755253727714,$\AA^3$,-2.4030513285325004,eV/atom,1.1244,eV,7.559524974872578,g/cm$^3$,tetragonal
3948,TbBi2BrO4,mp-549475,143.13553834622266,$\AA^3$,-2.362364216145833,eV/atom,1.2894,eV,8.36197723139806,g/cm$^3$,tetragonal
3949,GdBi2BrO4,mp-562809,145.83882637629733,$\AA^3$,-2.3310683609374996,eV/atom,0.9891000000000001,eV,8.187902758437144,g/cm$^3$,tetragonal
3950,YBi2BrO4,mp-553243,143.52447638314445,$\AA^3$,-2.3522775090624997,eV/atom,1.3350000000000004,eV,7.529210591169712,g/cm$^3$,tetragonal
3951,LuBi2BrO4,mp-545847,139.43950746081535,$\AA^3$,-2.3766800315625005,eV/atom,1.3984000000000005,eV,8.774657334334815,g/cm$^3$,tetragonal
3952,HoBi2BrO4,mp-546625,142.4652994318328,$\AA^3$,-2.369802804062499,eV/atom,1.3664999999999994,eV,8.471309181060757,g/cm$^3$,tetragonal
3953,NdBi2IO4,mp-549333,157.14808023123504,$\AA^3$,-2.2445650259375,eV/atom,1.2653999999999996,eV,7.957844259945859,g/cm$^3$,tetragonal
3954,SmBi2IO4,mp-552292,154.87590834546089,$\AA^3$,-2.2655059840625,eV/atom,1.3042000000000002,eV,8.140188740886712,g/cm$^3$,tetragonal
3955,ErBi2BrO4,mp-546621,141.16095852280642,$\AA^3$,-2.3722860178125,eV/atom,1.3505000000000003,eV,8.576978192156433,g/cm$^3$,tetragonal
3956,LuBi2ClO4,mp-550805,134.12534099607282,$\AA^3$,-2.4933237460325,eV/atom,1.4617999999999998,eV,8.571991487375753,g/cm$^3$,tetragonal
3957,TmBi2BrO4,mp-546350,140.1385770318806,$\AA^3$,-2.3778403421875005,eV/atom,1.3546,eV,8.659401571943969,g/cm$^3$,tetragonal
3958,YCuS2,mp-10533,334.8343242427088,$\AA^3$,-1.37600653265625,eV/atom,1.5967000000000002,eV,4.296364685079209,g/cm$^3$,orthorhombic
3959,LaBi2IO4,mp-546672,159.5888733143694,$\AA^3$,-2.2709648712499995,eV/atom,1.2324000000000002,eV,7.780607799740377,g/cm$^3$,tetragonal
3960,PrBi2IO4,mp-545728,158.78710850696345,$\AA^3$,-2.2311133428125,eV/atom,1.2299000000000002,eV,7.840832558669646,g/cm$^3$,tetragonal
3961,Pr3ReO8,mp-16163,669.1567433904207,$\AA^3$,-3.248121278958333,eV/atom,1.8172000000000001,eV,7.314835607804956,g/cm$^3$,monoclinic
3962,Sm4Au2O9,mp-16160,871.5948513168988,$\AA^3$,-2.82035251975,eV/atom,2.0219,eV,8.682770309724287,g/cm$^3$,orthorhombic
3963,VRe2O9,mp-32532,402.66892271780773,$\AA^3$,-2.199941285104168,eV/atom,1.8809,eV,4.679312803801723,g/cm$^3$,orthorhombic
3964,CsZrCuSe3,mp-7152,330.81186151724825,$\AA^3$,-1.133345421796875,eV/atom,0.6262999999999996,eV,5.266103458973329,g/cm$^3$,orthorhombic
3965,SbClF10,mp-29940,775.4435277706863,$\AA^3$,-1.472665176313333,eV/atom,2.3471,eV,2.9739583309136854,g/cm$^3$,orthorhombic
3966,K3SbO4,mp-10543,271.9994318245653,$\AA^3$,-1.9024993249999995,eV/atom,1.8325,eV,3.7002317834320118,g/cm$^3$,monoclinic
3967,UPb(SeO4)2,mp-680219,824.0642061783292,$\AA^3$,-2.1491908851822914,eV/atom,2.0090000000000003,eV,5.893197362110266,g/cm$^3$,orthorhombic
3968,UAg2(SeO4)2,mp-558289,851.1822324817882,$\AA^3$,-1.7843764624759615,eV/atom,1.5090999999999999,eV,5.77205787004681,g/cm$^3$,monoclinic
3969,Cs2U2Mo3O16,mp-700135,1818.8133896449976,$\AA^3$,-2.6959466360869566,eV/atom,2.4489,eV,4.695193552327605,g/cm$^3$,tetragonal
3970,CsYZnSe3,mp-574620,374.11516761709356,$\AA^3$,-1.4277434892968752,eV/atom,2.1117,eV,4.652518930767009,g/cm$^3$,orthorhombic
3971,CsTmZnSe3,mp-505713,367.53633458325874,$\AA^3$,-1.4166984351302083,eV/atom,2.1715999999999998,eV,5.458938678887803,g/cm$^3$,orthorhombic
3972,Rb3VS4,mp-505721,1019.5899839969023,$\AA^3$,-1.1858049698437503,eV/atom,1.6985999999999999,eV,2.83776381479444,g/cm$^3$,orthorhombic
3973,Ba2Ge2Se5,mp-18335,1117.6720117468526,$\AA^3$,-1.1250983586631942,eV/atom,1.2918,eV,4.841840908756472,g/cm$^3$,orthorhombic
3974,Na6P4Pb3S16,mp-560831,695.9267831799837,$\AA^3$,-0.6969681412889985,eV/atom,2.3264,eV,3.3321017767071344,g/cm$^3$,trigonal
3975,Sr3TaAs3O,mp-18199,910.342369490313,$\AA^3$,-1.5603937035937498,eV/atom,1.3209999999999997,eV,4.994861806581098,g/cm$^3$,orthorhombic
3976,Hg3(SI)2,mp-29956,953.1249403440455,$\AA^3$,-0.22023988555726629,eV/atom,1.3129,eV,6.409285608706797,g/cm$^3$,orthorhombic
3977,Sr2Ge2Se5,mp-18112,998.2196800907021,$\AA^3$,-1.0672780269965274,eV/atom,1.1252,eV,4.759740664947781,g/cm$^3$,monoclinic
3978,IClOF,mp-558330,767.3654497924414,$\AA^3$,-0.9813350105025003,eV/atom,2.0229,eV,3.416532370612512,g/cm$^3$,monoclinic
3979,Hg3(SeI)2,mp-29955,1006.6698104514493,$\AA^3$,-0.26671851828048027,eV/atom,1.1701000000000001,eV,6.687215286639059,g/cm$^3$,orthorhombic
3980,Mn6AgP7O24,mp-19589,936.6969178598855,$\AA^3$,-2.5236974102816454,eV/atom,2.4581,eV,3.6813079632916756,g/cm$^3$,monoclinic
3981,Tl2B2Se7,mp-16183,617.8685391054297,$\AA^3$,-0.23091540349905285,eV/atom,1.3112,eV,5.28426353034059,g/cm$^3$,monoclinic
3982,Rb2B2Se7,mp-16184,672.0875233159637,$\AA^3$,-0.5231209639535986,eV/atom,1.7319,eV,3.682741960878994,g/cm$^3$,monoclinic
3983,Cs3Sb5O14,mp-29970,1444.4880023421426,$\AA^3$,-1.9815635380681818,eV/atom,0.9142999999999999,eV,5.662814474457979,g/cm$^3$,orthorhombic
3984,TlHg3Sb2Br3,mp-571582,1232.9658156055648,$\AA^3$,-0.40726087841954,eV/atom,0.6482000000000001,eV,6.9460951721964275,g/cm$^3$,orthorhombic
3985,Ba7B4Se13,mp-583221,1453.3377158076296,$\AA^3$,-1.2862467984743926,eV/atom,2.1147,eV,4.641145824365825,g/cm$^3$,monoclinic
3986,Rb3Sb5O14,mp-556234,1368.2913496795343,$\AA^3$,-1.9919791413636367,eV/atom,1.1656000000000004,eV,5.2873262422720035,g/cm$^3$,orthorhombic
3987,Cs3Bi2I9,mp-669458,1427.9968798070074,$\AA^3$,-0.9834486405357143,eV/atom,2.3726,eV,4.555601702051222,g/cm$^3$,monoclinic
3988,Ga4Hg11(AsBr4)4,mp-669455,1247.6591360329833,$\AA^3$,-0.5440550785812808,eV/atom,0.8595999999999999,eV,5.408250949373208,g/cm$^3$,monoclinic
3989,Sb2Cl5F4,mp-680240,2261.544638269013,$\AA^3$,-1.6881540906863635,eV/atom,2.3152,eV,2.918077168023295,g/cm$^3$,monoclinic
3990,Cs6Cl4O,mp-29983,901.3259715562621,$\AA^3$,-1.9861096008445451,eV/atom,1.984,eV,3.519747740757842,g/cm$^3$,trigonal
3991,Rb8AlAu3O4,mp-559984,1883.24584919155,$\AA^3$,-1.3252167828125003,eV/atom,1.2244,eV,4.816508116848953,g/cm$^3$,orthorhombic
3992,LiNb6Cl19,mp-29985,1370.4155993250927,$\AA^3$,-1.7646149400746158,eV/atom,0.7273000000000001,eV,3.000147404358816,g/cm$^3$,orthorhombic
3993,La3B2N5,mp-29990,1101.9755746632836,$\AA^3$,-1.5827142475233344,eV/atom,1.1710000000000012,eV,6.128421444593646,g/cm$^3$,monoclinic
3994,HgPSe3,mp-7293,587.3051936545467,$\AA^3$,-0.12410475782702264,eV/atom,1.2013,eV,5.297886737628301,g/cm$^3$,monoclinic
3995,K3La(PSe4)2,mp-542079,1777.1346993895254,$\AA^3$,-0.9348031508886058,eV/atom,1.4575,eV,3.5500430817771216,g/cm$^3$,monoclinic
3996,Cs4Zr3S14,mp-680246,1293.9893664990923,$\AA^3$,-1.1372810184226192,eV/atom,1.7154,eV,3.2189665406924437,g/cm$^3$,monoclinic
3997,K3La(PS4)2,mp-16209,1568.3557047112695,$\AA^3$,-1.101585481692177,eV/atom,2.4497999999999998,eV,2.433780555698056,g/cm$^3$,monoclinic
3998,Ba16Nb5N19,mp-30001,1753.9820729265377,$\AA^3$,-1.0242886703804999,eV/atom,1.6979000000000002,eV,5.543816403939981,g/cm$^3$,triclinic
3999,SbKrF7,mp-30011,657.8010426274399,$\AA^3$,-1.5296512177777781,eV/atom,2.3799,eV,3.418481508819816,g/cm$^3$,monoclinic
4000,Cs2In2Sb3,mp-21835,2320.691623320238,$\AA^3$,-0.3823445639285709,eV/atom,0.7882999999999996,eV,4.927050228472323,g/cm$^3$,monoclinic
4001,K2LaP2S7,mp-542081,1299.2392796834176,$\AA^3$,-1.0733504105939982,eV/atom,2.2585,eV,2.5740877398442903,g/cm$^3$,monoclinic
4002,BiKrF7,mp-30012,693.8316743421466,$\AA^3$,-1.210194014166667,eV/atom,2.3578,eV,4.075934093101789,g/cm$^3$,monoclinic
4003,CsFeCl4,mp-27570,857.2737171810588,$\AA^3$,-1.6747594717566665,eV/atom,1.4014,eV,2.561197462141295,g/cm$^3$,orthorhombic
4004,AsKrF7,mp-30010,622.0067207105052,$\AA^3$,-1.394308210277778,eV/atom,2.4572000000000003,eV,3.11503508145633,g/cm$^3$,monoclinic
4005,Rb(SnSe2)2,mp-505750,2010.5256405963169,$\AA^3$,-0.6116159697321432,eV/atom,1.0336999999999998,eV,4.2203187083358875,g/cm$^3$,monoclinic
4006,Ba9(RhO3)8,mp-554262,1287.9125511582467,$\AA^3$,-2.1156234932926834,eV/atom,1.295,eV,6.30009108828427,g/cm$^3$,trigonal
4007,SrTiO3,mp-4651,122.55856186208295,$\AA^3$,-3.5693739830833335,eV/atom,1.8487999999999998,eV,4.972060889068447,g/cm$^3$,tetragonal
4008,Lu2Mn2O7,mp-19153,242.4396322564603,$\AA^3$,-2.946544843493511,eV/atom,1.0081000000000002,eV,7.832926710576986,g/cm$^3$,cubic
4009,KSb2PO8,mp-556756,683.3787950448062,$\AA^3$,-2.2394822644246033,eV/atom,2.2122,eV,4.292043246795487,g/cm$^3$,monoclinic
4010,Na2Al2Sb3,mp-30039,1615.5940922860777,$\AA^3$,-0.2915177823214289,eV/atom,0.7215999999999996,eV,3.8253185702395633,g/cm$^3$,monoclinic
4011,TlAgTe,mp-5874,349.7214954352719,$\AA^3$,-0.2179092408333331,eV/atom,0.6385000000000005,eV,8.353967882942623,g/cm$^3$,orthorhombic
4012,Sr3AlSb3,mp-17667,979.9957393962394,$\AA^3$,-0.8816415435714282,eV/atom,0.5371000000000006,eV,4.440243030039764,g/cm$^3$,orthorhombic
4013,Cs4PbO4,mp-542099,1017.0083564291177,$\AA^3$,-1.5416671986111108,eV/atom,1.7688999999999997,eV,5.243272051508957,g/cm$^3$,monoclinic
4014,LiCaSb,mp-16264,298.0225645862026,$\AA^3$,-0.9465657674999998,eV/atom,0.6443000000000003,eV,3.7616493762691987,g/cm$^3$,orthorhombic
4015,RbBiS2,mp-30041,117.34603685880371,$\AA^3$,-0.7767431620312499,eV/atom,1.3437999999999999,eV,5.074164183649214,g/cm$^3$,trigonal
4016,Cd2Sb2O7,mp-16281,285.5056100356045,$\AA^3$,-1.8009267653409091,eV/atom,0.5499999999999998,eV,6.7506449635601715,g/cm$^3$,orthorhombic
4017,Ca2Sb2O7,mp-16280,289.6462717805726,$\AA^3$,-2.612951770340909,eV/atom,1.7338000000000005,eV,4.995403367250604,g/cm$^3$,orthorhombic
4018,K2NaInSb2,mp-505767,840.0207422128107,$\AA^3$,-0.4768163279166666,eV/atom,0.5808,eV,3.633520278689041,g/cm$^3$,orthorhombic
4019,USO6,mp-17637,518.5202835541318,$\AA^3$,-2.751270650820313,eV/atom,1.9501000000000002,eV,4.6895539298029565,g/cm$^3$,monoclinic
4020,TlSbO3,mp-30058,196.2515954672952,$\AA^3$,-1.7293914307499996,eV/atom,2.4341,eV,6.331429013170551,g/cm$^3$,trigonal
4021,As(S2F3)2,mp-27578,3356.645425311867,$\AA^3$,-1.338572790909091,eV/atom,1.2403,eV,2.5104896862191546,g/cm$^3$,monoclinic
4022,BaHg2(ClO)2,mp-555736,644.1561290188127,$\AA^3$,-1.6600787945767486,eV/atom,1.6109999999999998,eV,6.613857791967461,g/cm$^3$,tetragonal
4023,CsEr(TaBr3)6,mp-571010,1583.288492793131,$\AA^3$,-1.1341519432692313,eV/atom,1.3194,eV,5.923831816988326,g/cm$^3$,trigonal
4024,NaS2,mp-12180,562.5257344295053,$\AA^3$,-0.5857182810416669,eV/atom,1.9966,eV,2.0573745707786375,g/cm$^3$,tetragonal
4025,PtI4,mp-669496,1502.6200795637405,$\AA^3$,-0.13309677849999985,eV/atom,0.6934,eV,6.21242235463085,g/cm$^3$,orthorhombic
4026,CsPr9Nb(Br5N2)3,mp-568707,1867.1047352873368,$\AA^3$,-1.8525907214618749,eV/atom,2.3255,eV,4.938791632371825,g/cm$^3$,hexagonal
4027,ScSbPt,mp-7173,65.31239905238792,$\AA^3$,-1.1777542033333337,eV/atom,0.6440999999999999,eV,9.19860308619929,g/cm$^3$,cubic
4028,BaSnS2,mp-12181,490.7569815945438,$\AA^3$,-1.2936047514062499,eV/atom,1.6394000000000002,eV,4.333303730024554,g/cm$^3$,monoclinic
4029,K2GaSb2,mp-30077,1495.9013762459106,$\AA^3$,-0.4192452804999999,eV/atom,1.1041999999999998,eV,3.4761686904889553,g/cm$^3$,orthorhombic
4030,Eu2B5BrO9,mp-558834,874.7910713461562,$\AA^3$,-2.9716081214460774,eV/atom,0.8801000000000005,eV,4.418138574399839,g/cm$^3$,orthorhombic
4031,Tl2Cl3,mp-680294,5027.449712848124,$\AA^3$,-1.2604954181434997,eV/atom,1.8788999999999998,eV,5.4445806561045496,g/cm$^3$,orthorhombic
4032,TlGeS2,mp-3075,907.6973384329665,$\AA^3$,-0.39366547421875,eV/atom,1.7578999999999998,eV,4.992838988868977,g/cm$^3$,orthorhombic
4033,K3Fe5(PO4)6,mp-579722,1116.7213483599523,$\AA^3$,-2.518145374041354,eV/atom,1.9074,eV,2.8738746458925606,g/cm$^3$,monoclinic
4034,NbP2NCl12,mp-570531,976.7147127059004,$\AA^3$,-1.338697652355655,eV/atom,2.4276,eV,2.020759242637265,g/cm$^3$,monoclinic
4035,Tl2Te,mp-582753,2360.500959661819,$\AA^3$,-0.29772113848484894,eV/atom,0.6482999999999999,eV,8.300978423556705,g/cm$^3$,monoclinic
4036,K2Sr(NbCl3)6,mp-569413,694.9877885619277,$\AA^3$,-1.9059927055066666,eV/atom,1.0746000000000002,eV,3.2528232435749898,g/cm$^3$,trigonal
4037,Cs10Si7O9,mp-581173,3016.809075519903,$\AA^3$,-1.8541296492788462,eV/atom,1.3593000000000002,eV,3.6760892536451637,g/cm$^3$,monoclinic
4038,Sr3U(Te2O7)2,mp-555451,796.8682971580575,$\AA^3$,-2.5399553319318184,eV/atom,1.9835000000000003,eV,5.1482318283290205,g/cm$^3$,monoclinic
4039,Li2B2Se5,mp-30100,339.8269995345452,$\AA^3$,-0.5128609190335646,eV/atom,1.7757999999999998,eV,4.205295876082074,g/cm$^3$,monoclinic
4040,K3Nb2S11,mp-680410,1811.3511950700345,$\AA^3$,-0.8310734751367184,eV/atom,1.4262000000000001,eV,2.4048766581935936,g/cm$^3$,monoclinic
4041,K3Ta2S11,mp-680400,1794.9975827072658,$\AA^3$,-0.8599999073242186,eV/atom,1.6764999999999999,eV,3.0783589690337263,g/cm$^3$,monoclinic
4042,ZrN6O17,mp-680356,2614.9633917454885,$\AA^3$,-1.2166487034075004,eV/atom,1.5683,eV,2.272101175618196,g/cm$^3$,tetragonal
4043,Rb14Si6Ge4O17,mp-680314,3820.240232288208,$\AA^3$,-2.234684487103659,eV/atom,1.3421,eV,3.3514905408651994,g/cm$^3$,monoclinic
4044,Zr(Se2Cl3)2,mp-30113,1390.2677668532556,$\AA^3$,-1.2336771021759092,eV/atom,1.3186,eV,2.96107601160792,g/cm$^3$,orthorhombic
4045,Rb2Nb2P2S11,mp-554147,952.2225812355413,$\AA^3$,-0.7898073141692922,eV/atom,1.1636000000000002,eV,2.6904587692153443,g/cm$^3$,monoclinic
4046,K2UMo(IO6)2,mp-567163,1317.2207489986813,$\AA^3$,-2.043644260416666,eV/atom,2.1943,eV,4.326345489626852,g/cm$^3$,monoclinic
4047,Rb2UCr(IO6)2,mp-565811,1349.1538637087074,$\AA^3$,-1.9623859354166657,eV/atom,2.1862,eV,4.464173330485363,g/cm$^3$,monoclinic
4048,Hg2SeO5,mp-30123,1055.0143265931417,$\AA^3$,-0.9330519417638743,eV/atom,0.7264,eV,7.053017318509832,g/cm$^3$,monoclinic
4049,SnHgP14,mp-16403,1479.9692010641368,$\AA^3$,-0.013375058818247965,eV/atom,1.1914999999999996,eV,3.3791892404447106,g/cm$^3$,orthorhombic
4050,Tb4(SiS4)3,mp-16402,1791.446204101719,$\AA^3$,-1.4205586831798245,eV/atom,2.3655999999999997,eV,4.09604324428744,g/cm$^3$,monoclinic
4051,Rb2Sb8O13,mp-560587,1917.582909297045,$\AA^3$,-1.828738675597827,eV/atom,2.3306,eV,4.6865709981534955,g/cm$^3$,monoclinic
4052,Br3N(O2F5)2,mp-554129,1202.4976153334103,$\AA^3$,-0.8826500098544443,eV/atom,1.4972,eV,2.8043503812084385,g/cm$^3$,orthorhombic
4053,K3As7,mp-680329,5319.4366058938695,$\AA^3$,-0.3635314157499998,eV/atom,1.5474,eV,3.2052849364362745,g/cm$^3$,orthorhombic
4054,Mn3(AgO2)4,mp-704268,2242.4637141399594,$\AA^3$,-1.2470099289123053,eV/atom,0.6297999999999999,eV,6.435949892266102,g/cm$^3$,trigonal
4055,K2UCr(IO6)2,mp-566372,1281.9597673328706,$\AA^3$,-1.9619976413888882,eV/atom,2.1162,eV,4.217659523247179,g/cm$^3$,monoclinic
4056,VHg4P2O9,mp-565729,1130.7640552946018,$\AA^3$,-1.9085921306859346,eV/atom,1.6324999999999998,eV,6.222041658424784,g/cm$^3$,orthorhombic
4057,CsAu(SO4)2,mp-555376,845.3337942418032,$\AA^3$,-1.7082743433854162,eV/atom,1.5857,eV,4.101559444861575,g/cm$^3$,monoclinic
4058,Na4TiSe4,mp-505798,1889.7222608523612,$\AA^3$,-1.1419601016435186,eV/atom,1.6704,eV,3.2032273597533187,g/cm$^3$,monoclinic
4059,Na2Pd(NO3)4,mp-560120,527.877607181141,$\AA^3$,-1.185880443132632,eV/atom,1.7034,eV,2.5191883696025306,g/cm$^3$,monoclinic
4060,U(IO4)2,mp-30143,370.81973377033216,$\AA^3$,-1.834271005909091,eV/atom,2.0423999999999998,eV,5.551252052214735,g/cm$^3$,monoclinic
4061,Rb2MnSO4F3,mp-19488,760.3653637175934,$\AA^3$,-2.40459260194562,eV/atom,1.7343000000000002,eV,3.310147772528715,g/cm$^3$,monoclinic
4062,Fe2TeO6,mp-24967,202.42675430629336,$\AA^3$,-1.7458592280555554,eV/atom,1.2382,eV,5.500815529942675,g/cm$^3$,tetragonal
4063,Rb2Bi8Se13,mp-30145,1472.798357552124,$\AA^3$,-0.5313479709442934,eV/atom,0.5777000000000001,eV,6.470017959200682,g/cm$^3$,monoclinic
4064,Sc2Cd3(GeO4)3,mp-13771,1011.5777796675291,$\AA^3$,-2.4322679622499996,eV/atom,2.3032,eV,5.496232881780453,g/cm$^3$,cubic
4065,KAuCl4,mp-27181,745.1713506187501,$\AA^3$,-1.3066559634233332,eV/atom,1.4392,eV,3.3682414000435923,g/cm$^3$,monoclinic
4066,Cr2P4Pb3O16,mp-704115,1390.350927994272,$\AA^3$,-2.4975743282952383,eV/atom,2.4543999999999997,eV,5.28122396680876,g/cm$^3$,tetragonal
4067,K6U2Mo4O21,mp-704736,637.7197723705151,$\AA^3$,-2.6050579301893935,eV/atom,2.1736,eV,3.724561642938313,g/cm$^3$,triclinic
4068,K3Cu2(BiS2)5,mp-556522,1045.547034768839,$\AA^3$,-0.59970254153125,eV/atom,0.5758000000000001,eV,5.113813372294599,g/cm$^3$,orthorhombic
4069,Sr2FeBrO3,mp-566641,245.68668703469777,$\AA^3$,-2.5520770851785706,eV/atom,1.346,eV,4.852621238338598,g/cm$^3$,tetragonal
4070,LaSb(SBr)2,mp-680334,1413.5154313034698,$\AA^3$,-1.3255551932291663,eV/atom,2.1022000000000003,eV,4.554335412919268,g/cm$^3$,monoclinic
4071,BaLa2ZnS5,mp-16452,442.2445676593924,$\AA^3$,-1.8758972239236111,eV/atom,1.4565000000000001,eV,4.812689075545168,g/cm$^3$,tetragonal
4072,RbEr2Cu3S5,mp-17344,449.64855399698627,$\AA^3$,-1.246264959573864,eV/atom,1.4910000000000005,eV,5.694182610478606,g/cm$^3$,orthorhombic
4073,CsSm2CuSe4,mp-16445,462.1429203341888,$\AA^3$,-1.502297821171875,eV/atom,0.8770000000000002,eV,5.8425093177773615,g/cm$^3$,orthorhombic
4074,Mn3Ag2(P2O7)2,mp-562330,570.4982271743356,$\AA^3$,-2.333378485517343,eV/atom,1.9832,eV,4.240497993714062,g/cm$^3$,triclinic
4075,Tb2CsAg3Se5,mp-542164,597.9217152079393,$\AA^3$,-1.135246936936553,eV/atom,1.0943999999999998,eV,6.49395024149742,g/cm$^3$,orthorhombic
4076,NbPO5,mp-542453,835.1918765526922,$\AA^3$,-2.948264756513605,eV/atom,2.3831,eV,3.2428086421588653,g/cm$^3$,monoclinic
4077,Rb2PdN2(ClO2)2,mp-554602,477.4648959309206,$\AA^3$,-1.3618218914799995,eV/atom,1.698,eV,3.062381315905739,g/cm$^3$,orthorhombic
4078,K3Cr2(PS4)3,mp-559251,2252.366859847673,$\AA^3$,-0.7224946917767859,eV/atom,1.2898,eV,2.061293727893811,g/cm$^3$,monoclinic
4079,Rb2CdSiO4,mp-558568,1101.6412307215298,$\AA^3$,-2.33524880828125,eV/atom,2.4876,eV,4.527177172125572,g/cm$^3$,orthorhombic
4080,Na3Cr2(PS4)3,mp-559281,1975.481286568413,$\AA^3$,-0.6468242610267865,eV/atom,1.2925,eV,2.1877218497873163,g/cm$^3$,monoclinic
4081,Pr8Sb2S15,mp-554935,2505.3614935392925,$\AA^3$,-1.7024066269375004,eV/atom,1.8916,eV,4.90933264558029,g/cm$^3$,tetragonal
4082,K2In12Se19,mp-21836,2114.457115533946,$\AA^3$,-0.6296940473721592,eV/atom,0.8491,eV,4.643246218183833,g/cm$^3$,trigonal
4083,Ca2MnWO6,mp-19108,251.28356833043648,$\AA^3$,-2.787791761983931,eV/atom,2.3282000000000003,eV,5.4839093380296795,g/cm$^3$,monoclinic
4084,K3Cu5O4,mp-10914,941.4374486222962,$\AA^3$,-1.1065376191666665,eV/atom,1.5555999999999999,eV,3.520770434264612,g/cm$^3$,monoclinic
4085,Th(TeI)2,mp-542180,434.92188000847625,$\AA^3$,-1.0251731200000003,eV/atom,1.0259,eV,5.658659370120929,g/cm$^3$,monoclinic
4086,Cs3Cu5O4,mp-16543,1142.5315481071918,$\AA^3$,-1.1008660772916663,eV/atom,1.6383,eV,4.537144085854035,g/cm$^3$,monoclinic
4087,Cs3AuO2,mp-572441,2211.0277528428937,$\AA^3$,-1.2430366540277775,eV/atom,1.7916,eV,5.65686214942134,g/cm$^3$,monoclinic
4088,KZrVF7,mp-554835,606.3439966694676,$\AA^3$,-3.2629756547499995,eV/atom,2.4296,eV,3.44245981415053,g/cm$^3$,orthorhombic
4089,Sr4Al6CrO16,mp-579904,1736.9830262683422,$\AA^3$,-3.269033783796296,eV/atom,2.1942999999999997,eV,3.13700848145601,g/cm$^3$,orthorhombic
4090,CsPuP2S7,mp-680370,1199.3193514390775,$\AA^3$,-0.7911349028639075,eV/atom,1.2111999999999998,eV,3.673579382405656,g/cm$^3$,monoclinic
